"Time of Day","Process Name","PID","Operation","Path","Result","Detail","TID","Date & Time","Duration","Sequence","Image Path","Command Line","Parent PID","Relative Time","Completion Time","Event Class","Company","Description","Version","User","Authentication ID","Session","Virtualized","Integrity","Category","Architecture"
"1:22:18.2857190 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","Load Image","C:\Windows\System32\wow64win.dll","SUCCESS","Image Base: 0x752d0000, Image Size: 0x5c000","2024","10/23/2016 1:22:18 PM","0.0000000","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.7729488","1:22:18.2857190 PM","Process","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:18.2857285 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","CloseFile","C:\Windows\System32\wow64win.dll","SUCCESS","","2024","10/23/2016 1:22:18 PM","0.0000019","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.7729583","1:22:18.2857304 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:18.2859219 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","CreateFile","C:\Windows\System32\wow64cpu.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","2024","10/23/2016 1:22:18 PM","0.0000064","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.7731517","1:22:18.2859283 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:18.2859726 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","QueryBasicInformationFile","C:\Windows\System32\wow64cpu.dll","SUCCESS","CreationTime: 10/19/2016 6:49:09 PM, LastAccessTime: 10/19/2016 6:49:09 PM, LastWriteTime: 10/19/2016 6:49:09 PM, ChangeTime: 10/19/2016 6:54:38 PM, FileAttributes: A","2024","10/23/2016 1:22:18 PM","0.0000013","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.7732024","1:22:18.2859739 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read Metadata","32-bit"
"1:22:18.2859802 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","CloseFile","C:\Windows\System32\wow64cpu.dll","SUCCESS","","2024","10/23/2016 1:22:18 PM","0.0000017","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.7732100","1:22:18.2859819 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:18.2860434 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","CreateFile","C:\Windows\System32\wow64cpu.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","2024","10/23/2016 1:22:18 PM","0.0000051","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.7732732","1:22:18.2860485 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:18.2860945 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","CreateFileMapping","C:\Windows\System32\wow64cpu.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: ","2024","10/23/2016 1:22:18 PM","0.0000008","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.7733243","1:22:18.2860953 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:18.2861502 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","CreateFileMapping","C:\Windows\System32\wow64cpu.dll","SUCCESS","SyncType: SyncTypeOther","2024","10/23/2016 1:22:18 PM","0.0000006","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.7733800","1:22:18.2861508 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:18.2862283 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","Load Image","C:\Windows\System32\wow64cpu.dll","SUCCESS","Image Base: 0x752c0000, Image Size: 0x8000","2024","10/23/2016 1:22:18 PM","0.0000000","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.7734581","1:22:18.2862283 PM","Process","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:18.2862380 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","CloseFile","C:\Windows\System32\wow64cpu.dll","SUCCESS","","2024","10/23/2016 1:22:18 PM","0.0000023","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.7734678","1:22:18.2862403 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:18.2863108 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","RegOpenKey","HKLM\SOFTWARE\Microsoft\WOW64","NAME NOT FOUND","Desired Access: Query Value","2024","10/23/2016 1:22:18 PM","0.0000061","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.7735406","1:22:18.2863169 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read","32-bit"
"1:22:18.2864336 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","CreateFile","C:\Windows\System32\wow64log.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","2024","10/23/2016 1:22:18 PM","0.0000078","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.7736634","1:22:18.2864414 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:18.2865074 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","Load Image","C:\Windows\System32\kernel32.dll","SUCCESS","Image Base: 0x776f0000, Image Size: 0x11f000","2024","10/23/2016 1:22:18 PM","0.0000000","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.7737372","1:22:18.2865074 PM","Process","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:18.2865930 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","Load Image","C:\Windows\SysWOW64\kernel32.dll","SUCCESS","Image Base: 0x76b80000, Image Size: 0x110000","2024","10/23/2016 1:22:18 PM","0.0000000","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.7738228","1:22:18.2865930 PM","Process","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:18.2866786 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","Load Image","C:\Windows\System32\kernel32.dll","SUCCESS","Image Base: 0x776f0000, Image Size: 0x11f000","2024","10/23/2016 1:22:18 PM","0.0000000","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.7739084","1:22:18.2866786 PM","Process","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:18.2867448 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","Load Image","C:\Windows\System32\user32.dll","SUCCESS","Image Base: 0x77810000, Image Size: 0xfa000","2024","10/23/2016 1:22:18 PM","0.0000000","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.7739746","1:22:18.2867448 PM","Process","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:18.2867972 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","CreateFile","C:\Windows","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","2024","10/23/2016 1:22:18 PM","0.0000054","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.7740270","1:22:18.2868026 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:18.2868131 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","QueryNameInformationFile","C:\Windows","SUCCESS","Name: \Windows","2024","10/23/2016 1:22:18 PM","0.0000015","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.7740429","1:22:18.2868146 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read Metadata","32-bit"
"1:22:18.2868218 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","CloseFile","C:\Windows","SUCCESS","","2024","10/23/2016 1:22:18 PM","0.0000014","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.7740516","1:22:18.2868232 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:18.2869145 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","RegOpenKey","HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Image File Execution Options","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys","2024","10/23/2016 1:22:18 PM","0.0000063","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.7741443","1:22:18.2869208 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read","32-bit"
"1:22:18.2869284 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","2024","10/23/2016 1:22:18 PM","0.0000007","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.7741582","1:22:18.2869291 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Write Metadata","32-bit"
"1:22:18.2869388 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\DisableUserModeCallbackFilter","NAME NOT FOUND","Length: 1,024","2024","10/23/2016 1:22:18 PM","0.0000009","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.7741686","1:22:18.2869397 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read","32-bit"
"1:22:18.2869632 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Read","2024","10/23/2016 1:22:18 PM","0.0000040","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.7741930","1:22:18.2869672 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read","32-bit"
"1:22:18.2869944 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Read","2024","10/23/2016 1:22:18 PM","0.0000038","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.7742242","1:22:18.2869982 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read","32-bit"
"1:22:18.2870041 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\SESSION MANAGER","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","2024","10/23/2016 1:22:18 PM","0.0000006","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.7742339","1:22:18.2870047 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Write Metadata","32-bit"
"1:22:18.2870098 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","RegQueryValue","HKLM\System\CurrentControlSet\Control\SESSION MANAGER\CWDIllegalInDLLSearch","NAME NOT FOUND","Length: 1,024","2024","10/23/2016 1:22:18 PM","0.0000017","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.7742396","1:22:18.2870115 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read","32-bit"
